run_id,timestamp,step_name,stage,duration,status,error_type,error_message,failure_type,line_number,file_path,matched_line,exit_code,python_version
run_0001,2026-08-19T14:06:50.3257184Z,Check App Syntax,build,0.026,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0002,2026-08-20T06:58:17.7846733Z,Check App Syntax,build,0.021,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.15
run_0003,2026-08-20T06:58:38.2125224Z,Check App Syntax,build,0.026,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.15
run_0004,2026-08-20T06:59:07.1540486Z,Check App Syntax,build,0.024,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0005,2026-08-20T06:59:34.5402756Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0006,2026-08-23T17:22:40.3732682Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0007,2026-08-23T17:23:07.1110349Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0008,2026-08-23T17:23:30.3195302Z,Check App Syntax,build,0.023,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0009,2026-08-23T17:23:55.8827547Z,Check App Syntax,build,0.024,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0010,2026-08-23T17:24:22.6440140Z,Check App Syntax,build,0.024,failure,SyntaxError,expression expected after dictionary key and ':',syntax_error,1,<string>,SyntaxError: expression expected after dictionary key and ':',1,3.11.16
run_0011,2026-08-23T17:24:43.0670274Z,Check App Syntax,build,0.026,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0012,2026-08-23T17:25:03.9513154Z,Check App Syntax,build,0.026,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0013,2026-08-23T17:25:30.0774123Z,Check App Syntax,build,0.026,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0014,2026-08-23T17:25:49.8723927Z,Check App Syntax,build,0.026,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0015,2026-08-23T17:26:10.7369054Z,Check App Syntax,build,0.019,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0016,2026-08-23T17:26:36.5349718Z,Check App Syntax,build,0.02,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0017,2026-08-23T17:26:56.8620715Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0018,2026-08-23T17:27:17.0907100Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0019,2026-08-23T17:27:43.2298341Z,Check App Syntax,build,0.026,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0020,2026-08-23T17:28:04.4740420Z,Check App Syntax,build,0.024,failure,SyntaxError,expression expected after dictionary key and ':',syntax_error,1,<string>,SyntaxError: expression expected after dictionary key and ':',1,3.11.16
run_0021,2026-08-23T17:28:32.0788120Z,Check App Syntax,build,0.024,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0022,2026-08-23T17:28:51.3520300Z,Check App Syntax,build,0.026,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0023,2026-08-23T17:29:11.4035561Z,Check App Syntax,build,0.026,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0024,2026-08-23T17:29:32.1997244Z,Check App Syntax,build,0.024,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0025,2026-08-23T17:29:52.6760296Z,Check App Syntax,build,0.016,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0026,2026-08-23T17:30:19.7485913Z,Check App Syntax,build,0.022,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0027,2026-08-23T17:30:40.0512176Z,Check App Syntax,build,0.02,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0028,2026-08-23T17:30:59.7883971Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0029,2026-08-23T17:31:20.0735715Z,Check App Syntax,build,0.02,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0030,2026-08-23T17:31:40.4770387Z,Check App Syntax,build,0.026,failure,SyntaxError,expression expected after dictionary key and ':',syntax_error,1,<string>,SyntaxError: expression expected after dictionary key and ':',1,3.11.16
run_0031,2026-08-23T17:32:01.5942332Z,Check App Syntax,build,0.024,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0032,2026-08-23T17:32:29.8045940Z,Check App Syntax,build,0.024,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0033,2026-08-23T17:32:50.1676345Z,Check App Syntax,build,0.02,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0034,2026-08-23T17:33:11.2536804Z,Check App Syntax,build,0.023,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0035,2026-08-23T17:33:37.5078153Z,Check App Syntax,build,0.018,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0036,2026-08-23T17:33:58.4343541Z,Check App Syntax,build,0.019,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0037,2026-08-23T17:34:18.8053842Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0038,2026-08-23T17:34:39.1255693Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0039,2026-08-23T17:35:07.1131177Z,Check App Syntax,build,0.023,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0040,2026-08-23T17:35:27.6712483Z,Check App Syntax,build,0.024,failure,SyntaxError,expression expected after dictionary key and ':',syntax_error,1,<string>,SyntaxError: expression expected after dictionary key and ':',1,3.11.16
run_0041,2026-08-23T17:35:54.3386309Z,Check App Syntax,build,0.024,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0042,2026-08-23T17:36:15.2099163Z,Check App Syntax,build,0.026,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0043,2026-08-23T17:36:36.3411475Z,Check App Syntax,build,0.024,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0044,2026-08-23T17:37:04.3933576Z,Check App Syntax,build,0.024,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0045,2026-08-23T17:37:28.7834058Z,Check App Syntax,build,0.016,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0046,2026-08-23T17:37:55.9665454Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0047,2026-08-23T17:38:18.0257705Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0048,2026-08-23T17:38:44.2389760Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0049,2026-08-23T17:39:11.7078324Z,Check App Syntax,build,0.028,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0050,2026-08-23T17:39:38.9662322Z,Check App Syntax,build,0.021,failure,SyntaxError,expression expected after dictionary key and ':',syntax_error,1,<string>,SyntaxError: expression expected after dictionary key and ':',1,3.11.16
run_0051,2026-08-23T17:40:00.2064538Z,Check App Syntax,build,0.024,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0052,2026-08-23T17:40:26.4679416Z,Check App Syntax,build,0.017,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0053,2026-08-23T17:40:53.8190078Z,Check App Syntax,build,0.052,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0054,2026-08-23T17:41:21.2615562Z,Check App Syntax,build,0.022,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0055,2026-08-23T17:41:42.4895344Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0056,2026-08-23T17:42:09.8887392Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0057,2026-08-23T17:42:30.6843569Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0058,2026-08-23T17:42:57.3287323Z,Check App Syntax,build,0.024,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0059,2026-08-23T17:43:25.7344289Z,Check App Syntax,build,0.025,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0060,2026-08-23T17:43:50.4639887Z,Check App Syntax,build,0.028,failure,SyntaxError,expression expected after dictionary key and ':',syntax_error,1,<string>,SyntaxError: expression expected after dictionary key and ':',1,3.11.16
run_0061,2026-08-23T17:44:17.6687153Z,Check App Syntax,build,0.016,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0062,2026-08-23T17:44:44.9864294Z,Check App Syntax,build,0.02,failure,SyntaxError,'(' was never closed,syntax_error,1,<string>,SyntaxError: '(' was never closed,1,3.11.16
run_0063,2026-08-23T17:45:04.3323901Z,Check App Syntax,build,0.026,failure,SyntaxError,'[' was never closed,syntax_error,1,<string>,SyntaxError: '[' was never closed,1,3.11.16
run_0064,2026-08-23T17:45:26.2478943Z,Check App Syntax,build,0.02,failure,IndentationError,unexpected indent,syntax_error,1,<string>,IndentationError: unexpected indent,1,3.11.16
run_0065,2026-08-23T17:45:46.1785482Z,Check App Syntax,build,0.025,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0066,2026-08-23T17:46:12.9771630Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0067,2026-08-23T17:46:40.9238846Z,Check App Syntax,build,0.026,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0068,2026-08-23T17:47:01.5271259Z,Check App Syntax,build,0.048,failure,SyntaxError,invalid syntax,syntax_error,1,<string>,SyntaxError: invalid syntax,1,3.11.16
run_0069,2026-08-23T17:47:30.0923562Z,Check App Syntax,build,0.025,failure,SyntaxError,expected ':',syntax_error,1,<string>,SyntaxError: expected ':',1,3.11.16
run_0070,2026-08-23T17:47:56.0436509Z,Check App Syntax,build,0.026,failure,SyntaxError,expression expected after dictionary key and ':',syntax_error,1,<string>,SyntaxError: expression expected after dictionary key and ':',1,3.11.16
